block_id;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77
192;29.95;29.95;59.9;95.85;119.8;29.95;59.9;131.8;2096.4999999999995;1407.65;808.65;329.45;131.8;149.75;838.6;671.0500000000001;173.75;107.85000000000001;0.0;191.7;35.95;29.95;89.85;0.0;29.95;0.0;59.9;149.75;59.9;89.85;29.95;149.75;179.75;995.0;785.3000000000001;725.35;479.55;849.0;425.29999999999995;912.6500000000001;609.25;599.0;263.5;167.75;107.8;335.5;263.5;219.64999999999998;223.7;407.5;391.4;223.64999999999998;141.8;481.3;635.2;447.29999999999995;257.59999999999997;289.45;313.54999999999995;287.55;291.65000000000003;699.1;445.55000000000007;175.8;241.60000000000002;347.55;861.1;621.4000000000001;549.3;545.35;613.35;429.45000000000005;601.3000000000001;605.3;557.4000000000001;245.59999999999997;811.1;497.4
193;99.95;199.9;0.0;0.0;0.0;0.0;0.0;199.9;0.0;99.95;0.0;399.8;0.0;199.9;0.0;99.95;299.85;0.0;0.0;0.0;0.0;99.95;0.0;99.95;99.95;99.95;0.0;99.95;0.0;99.95;0.0;0.0;0.0;99.95;99.95;0.0;0.0;99.95;0.0;0.0;0.0;199.9;99.95;199.7;219.85;199.5;219.64999999999998;79.8;139.65;279.5;99.75;59.849999999999994;139.65;139.65;99.75;59.849999999999994;299.65;139.85;199.9;0.0;79.8;219.64999999999998;19.95;39.9;179.75;159.8;179.75;151.85;151.65;65.85;185.54999999999998;91.8;125.7;125.7;125.7;91.8;119.69999999999999;131.7
194;1189.8;1011.6000000000001;989.45;1087.2;1344.9499999999998;815.6;1001.4;1259.1;1123.5500000000002;560.4499999999999;1069.1;1242.6;793.7500000000001;1137.1;869.55;1054.7;815.7500000000001;1057.05;797.85;963.1999999999999;709.5999999999999;949.45;739.8499999999999;574.1499999999999;696.15;795.5;606.0999999999999;699.5500000000001;815.65;731.65;611.85;556.3;1271.55;928.35;1455.2;876.6999999999999;1053.9499999999998;671.55;859.3000000000001;851.35;954.7499999999999;970.5;631.8;368.74999999999994;400.44999999999993;462.6499999999999;616.25;618.15;476.65;663.6499999999999;482.29999999999995;550.4;644.0;964.6;705.3999999999999;912.75;741.2500000000001;539.65;731.35;749.15;594.1500000000001;908.8000000000001;850.75;504.09999999999997;1029.1499999999999;1595.8;1269.05;1869.35;1124.7;951.1;1164.7;1216.7;861.3499999999999;814.15;1110.8999999999999;968.7500000000001;1461.4499999999998;1401.8999999999999
195;51.9;51.9;77.85;129.75;103.8;77.85;103.8;181.65;0.0;77.85;207.6;25.95;0.0;0.0;51.9;103.8;0.0;77.85;25.95;25.95;25.95;51.9;0.0;77.85;51.9;25.95;0.0;0.0;77.85;25.95;0.0;25.95;51.9;51.9;25.95;25.95;0.0;25.95;0.0;25.95;0.0;77.85;0.0;77.85;51.9;51.9;25.95;0.0;0.0;51.9;51.9;129.75;0.0;51.9;0.0;25.95;77.85;0.0;51.9;0.0;0.0;25.95;77.85;77.85;25.95;25.95;0.0;25.95;51.9;25.95;25.95;0.0;25.95;25.95;25.95;103.8;25.95;0.0
196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.45;179.5;53.849999999999994;143.6;233.35;179.5;161.54999999999998;221.24999999999997;221.24999999999997;59.699999999999996;77.64999999999999
197;195.63;183.72;167.79;231.61;299.6;215.63;319.5;363.52;179.75;347.39;191.71;255.63000000000002;215.73000000000002;275.58000000000004;143.82;383.46999999999997;183.77;323.47;243.67;251.60999999999999;175.78;219.7;159.8;15.98;119.85000000000001;71.91;135.78;103.87;211.66;99.85000000000001;63.92;115.83;63.92;159.75;63.92;215.57999999999998;67.89;47.94;23.97;111.81;31.96;51.91;55.93;27.939999999999998;0.0;0.0;43.92;0.0;0.0;55.879999999999995;35.93;0.0;47.89;19.95;59.849999999999994;27.939999999999998;19.95;7.99;7.99;27.939999999999998;15.940000000000001;23.89;99.63999999999999;31.8;55.730000000000004;59.7;15.940000000000001;103.5;31.880000000000003;51.75;91.5;31.8;23.85;15.9;147.47;51.79;123.30000000000001;63.6
198;119.6;107.69999999999999;101.75;239.4;131.5;35.7;101.55;47.8;23.8;101.75;71.8;131.7;77.55;83.7;161.65;137.65;47.8;59.7;161.65;119.6;113.64999999999999;155.5;131.7;155.7;59.8;71.69999999999999;83.6;179.5;263.4;209.45;131.6;155.6;263.2;221.25;197.45;191.5;1165.55;1527.1499999999999;1244.2;1545.25;1325.2;1044.6499999999999;782.2;1352.1999999999998;1040.85;866.0999999999999;926.4;665.55;749.4;1031.75;1280.1;710.4000000000001;971.8;963.75;975.6;720.2;756.2;544.8499999999999;596.8;417.75;401.20000000000005;614.1999999999999;605.6999999999999;599.3000000000001;563.45;431.4;493.25;630.2;601.55;379.3;714.5;450.25;324.35;420.35;729.7;753.3;810.15;689.0500000000002
199;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95;191.39999999999998;175.45;239.25;239.25;95.69999999999999;79.75;127.6;191.39999999999998;159.5;95.69999999999999;111.64999999999999;127.6;207.35;111.64999999999999;79.75;79.75;79.75;31.9;79.75;127.6;143.54999999999998;111.64999999999999;127.6;63.8;47.849999999999994;111.64999999999999;47.849999999999994;95.69999999999999;127.6;79.75;111.64999999999999;79.75;335.75;137.35;270.79999999999995;354.09999999999997;228.0;321.4;265.75;175.1;229.95;272.75;317.5;297.65;226.85;215.95;238.89999999999998;314.4;262.65;297.65;255.64999999999998;287.54999999999995;355.24999999999994;230.74999999999997;384.04999999999995;494.54999999999995;566.15;674.6999999999999
201;79.8;19.95;0.0;59.849999999999994;119.69999999999999;19.95;79.8;79.8;59.849999999999994;19.95;39.9;19.95;79.8;0.0;0.0;39.9;39.9;39.9;0.0;0.0;19.95;19.95;59.849999999999994;19.95;0.0;59.849999999999994;0.0;0.0;19.95;0.0;0.0;0.0;39.9;39.9;0.0;0.0;19.95;19.95;0.0;19.95;39.9;0.0;19.95;0.0;0.0;19.95;39.9;0.0;0.0;0.0;0.0;39.9;39.9;99.7;115.64999999999999;259.2;179.45;247.25;191.39999999999998;111.64999999999999;223.29999999999998;335.0;167.5;223.29999999999998;179.45;111.64999999999999;111.64999999999999;267.2;155.54999999999998;111.64999999999999;83.75;175.5;83.75;83.75;135.6;99.7;127.6;255.2
202;22.95;0.0;0.0;22.95;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.95;259.0;103.6;233.1;116.55;181.29999999999998;181.29999999999998;310.79999999999995;220.14999999999998;440.29999999999995;194.25;243.09999999999997;220.14999999999998;259.0;64.75;116.55;233.1;129.5;103.6;116.55;90.64999999999999;77.69999999999999;103.6;103.6;51.8;64.75;103.6;103.6;155.39999999999998;38.849999999999994;77.69999999999999;155.39999999999998;64.75;38.849999999999994;129.5;64.75;61.8;77.69999999999999;51.8;77.69999999999999;256.05;165.39999999999998;51.8;175.4;181.29999999999998;194.25;90.64999999999999;194.25;90.64999999999999;90.64999999999999;194.25;155.39999999999998;77.69999999999999;103.6
203;329.25;161.65;135.7;293.35;510.85;460.9;385.1;439.0;215.5;139.65;257.35;359.15;345.15;339.2;351.15;315.2;125.7;153.64999999999998;137.7;243.45;213.49999999999997;205.55;65.85;191.55;71.85;257.45;193.55;135.64999999999998;153.6;55.849999999999994;261.4;137.64999999999998;327.19999999999993;105.75;101.75;137.7;65.85;123.69999999999999;95.75;75.8;117.75;183.55;87.8;111.75;125.7;75.8;95.75;85.8;19.95;163.64999999999998;113.75;19.95;97.8;101.75;39.9;99.75;85.8;163.64999999999998;121.7;83.8;87.8;85.8;91.8;127.69999999999999;71.85;77.85;45.9;111.75;25.95;91.8;45.9;59.849999999999994;71.85;71.85;41.9;45.9;59.849999999999994;71.85
204;6.95;6.95;6.95;0.0;0.0;34.75;6.95;13.9;0.0;6.95;6.95;20.85;0.0;13.9;6.95;0.0;0.0;6.95;20.85;34.75;6.95;13.9;13.9;13.9;0.0;0.0;0.0;27.8;27.8;0.0;20.85;0.0;13.9;6.95;13.9;0.0;46.85;120.6;79.8;87.64999999999999;73.75;199.5;66.8;66.8;59.849999999999994;33.85;39.9;73.75;46.85;53.8;193.45;46.85;67.7;134.5;20.85;73.75;13.9;53.8;33.85;20.85;0.0;0.0;47.75;66.8;40.8;13.9;0.0;46.85;79.8;73.75;6.95;66.8;39.9;13.9;26.9;74.65;60.75;66.8
205;239.46;229.5;259.40999999999997;209.55;389.19;369.15;369.23999999999995;259.44;219.51;179.64;219.54;339.29999999999995;319.28999999999996;429.05999999999995;209.55;249.48;159.69;199.52999999999997;259.40999999999997;189.57;269.46;119.75999999999999;129.78;129.69;149.67;219.54;149.67;279.35999999999996;169.64999999999998;259.44;59.91;89.78999999999999;159.66;89.78999999999999;189.69;199.62;139.65;99.81;119.73;199.52999999999997;89.82;169.64999999999998;149.7;139.67999999999998;99.78;109.77;49.89;99.84;219.54;119.85000000000001;152.46999999999997;143.49;148.72;183.45;115.66;200.37;255.10999999999999;231.32;168.32;166.52999999999997;148.69;116.73;105.73;125.71;86.78999999999999;102.60999999999999;109.83000000000001;83.64;123.60000000000001;85.72;38.92;65.77;53.699999999999996;27.89;28.9;84.71000000000001;109.48;130.47
206;0.0;35.9;35.9;83.8;35.9;83.8;89.75;53.849999999999994;53.849999999999994;17.95;0.0;89.75;17.95;101.75;53.849999999999994;17.95;53.849999999999994;89.75;179.5;0.0;0.0;17.95;1016.7000000000002;1478.15;1438.2;1238.45;1034.65;559.3000000000001;904.8000000000001;1176.5000000000002;1277.85;1217.75;1475.6000000000001;1076.2500000000002;1118.1;974.3;976.5500000000001;495.2;679.05;539.25;259.65000000000003;513.15;866.7500000000001;1012.3000000000001;597.0500000000001;974.5;519.3000000000001;796.75;575.0;397.3;279.55;177.64999999999998;279.55;79.8;179.60000000000002;275.5;315.34999999999997;235.45000000000002;279.55;375.25;373.20000000000005;257.34999999999997;157.6;417.2;415.04999999999995;379.25;395.15;596.7;459.05;614.9499999999999;429.20000000000005;219.45;195.54999999999998;333.25;235.4;257.34999999999997;474.9;656.6500000000001
207;;;;;;;;;;;;;;;;59.9;59.9;149.75;179.7;59.9;119.8;89.85;0.0;89.85;29.95;0.0;0.0;59.9;89.85;209.64999999999998;119.8;209.64999999999998;299.5;179.7;509.15;209.65;329.45;209.65;179.7;209.64999999999998;179.7;149.75;299.5;149.75;59.9;239.6;149.75;179.7;329.45;239.6;149.75;59.9;89.85;457.04999999999995;277.35;263.34999999999997;337.25;369.15;472.99999999999994;485.04999999999995;860.4;560.9000000000001;367.2;564.8;485.04999999999995;455.09999999999997;319.35;321.29999999999995;337.24999999999994;265.29999999999995;199.54999999999998;137.7;157.54999999999998;474.95;1409.1000000000001;1481.0;1748.3500000000001;1584.6999999999998
209;428.95;713.6;588.8499999999999;439.1;902.95;728.1999999999999;623.75;708.15;458.90000000000003;269.3;399.24999999999994;883.15;633.65;339.1;823.2499999999999;628.4499999999999;399.0;439.1;389.09999999999997;414.09999999999997;499.0;613.85;364.09999999999997;279.2;284.40000000000003;578.7;299.5;409.15;394.29999999999995;214.6;339.34999999999997;419.3;539.1;479.2;449.25;419.3;149.75;329.45;269.55;419.3;449.25;239.6;214.6;209.65;149.75;149.75;299.5;329.45;179.7;59.9;269.55;149.75;389.34999999999997;269.55;89.85;269.55;179.7;299.5;89.85;149.75;359.4;299.5;149.75;119.8;179.7;89.85;214.6;59.9;239.6;119.8;119.8;59.9;29.95;149.75;119.8;59.9;59.9;209.65
210;571.3;749.25;505.4;593.35;1420.5;1058.9;1304.8000000000002;795.2;1388.7500000000002;817.25;1318.6000000000001;1458.65;1206.7000000000003;1570.4;1170.75;927.0;1044.95;1094.9;1019.0500000000002;897.1500000000001;769.25;399.6;255.70000000000002;1042.85;779.2500000000001;917.0500000000001;409.6;687.3000000000001;497.50000000000006;535.35;499.45000000000005;549.5;689.35;1176.9;759.2;687.35;1108.9500000000003;659.35;725.2;647.35;819.2;237.70000000000002;449.6;319.70000000000005;419.50000000000006;419.6;569.45;329.70000000000005;479.55000000000007;667.35;447.55;219.8;379.65000000000003;249.75;799.25;219.8;529.5;109.9;359.5;357.65;419.6;379.65000000000003;469.55000000000007;299.70000000000005;379.65000000000003;389.6;509.45000000000005;1019.0500000000002;539.4;349.65000000000003;469.5;269.75;209.8;319.65000000000003;649.35;309.7;217.75;169.8
211;337.09999999999997;285.15;147.54999999999998;383.1;496.8;271.34999999999997;259.45;407.04999999999995;309.2;199.45;327.24999999999994;462.79999999999995;371.2;303.24999999999994;345.04999999999995;259.3;77.8;181.5;197.45;109.7;277.29999999999995;235.45;191.55;181.5;167.5;163.6;163.6;159.6;145.6;219.45;83.75;61.849999999999994;175.5;101.75;15.95;115.64999999999999;201.6;131.7;95.69999999999999;111.64999999999999;77.8;201.5;141.6;61.849999999999994;85.8;93.75;111.64999999999999;167.65;203.45;125.64999999999999;107.75;189.54999999999998;163.49999999999997;219.4;189.54999999999998;213.49999999999997;47.849999999999994;83.75;251.39999999999998;213.4;97.75;155.6;201.49999999999997;199.54999999999998;61.849999999999994;95.69999999999999;125.65;105.8;99.7;63.8;125.65;79.75;175.5;99.7;163.55;143.6;75.85;191.49999999999997
212;231.34999999999997;209.3;131.6;104.65;125.65;218.39999999999998;256.2;144.55;58.8;143.5;165.55;151.55;91.69999999999999;235.2;198.45;210.34999999999997;138.6;99.75;72.8;138.6;178.49999999999997;165.55;151.55;64.75;65.8;59.849999999999994;145.6;171.5;91.69999999999999;104.65;25.9;158.54999999999998;117.6;212.44999999999996;119.7;125.65;184.45;72.8;92.75;132.64999999999998;184.45;125.65;85.75;165.65;152.7;172.59999999999997;199.6;512.2500000000001;604.9499999999999;259.55;385.25;425.3;199.70000000000002;332.4;245.45000000000002;245.4;91.69999999999999;159.75;132.7;59.900000000000006;19.95;192.6;238.39999999999998;225.5;78.75;99.75;145.65;212.54999999999998;172.6;79.8;119.75;225.5;152.64999999999998;92.75;59.849999999999994;32.9;139.64999999999998;104.65
213;579.9000000000001;475.5;569.7;500.55;535.2;569.85;560.3000000000001;663.75;599.85;500.90000000000003;450.9;396.3;921.5999999999999;524.85;649.05;704.25;450.75;446.15;292.7;540.45;475.5;416.40000000000003;361.5;371.4;232.79999999999998;411.5;301.95;391.2;247.5;415.8;420.9;376.2;515.1;435.75;420.75;357.1;406.05;188.1;178.20000000000002;331.8;405.90000000000003;287.7;208.20000000000002;183.15;178.35;114.0;123.9;133.65;138.6;178.65;153.75;193.40000000000003;138.75;173.25;168.60000000000002;158.70000000000002;128.85;178.35;143.7;168.65000000000003;163.95;138.75;198.5;89.10000000000001;143.7;153.8;79.2;128.85;153.45000000000002;99.15;109.05000000000001;108.9;143.55;133.65;118.80000000000001;173.25;193.05;217.8
214;47.8;31.9;99.65;67.8;39.9;115.64999999999999;151.54999999999998;139.54999999999998;259.2;259.2;95.69999999999999;918.95;514.9;351.05;431.09999999999997;247.25;163.45;359.4;227.2;227.2;147.8;131.6;123.6;135.6;67.8;127.64999999999999;155.55;255.25;247.44999999999996;75.75;259.45;187.39999999999998;103.69999999999999;263.45;287.4;415.50000000000006;267.7;199.65;227.54999999999998;347.45;115.65;63.8;175.64999999999998;35.9;31.9;0.0;87.7;83.75;47.849999999999994;155.74999999999997;195.65;51.849999999999994;15.95;163.75;231.54999999999998;211.6;115.64999999999999;247.75;83.75;0.0;167.75;211.59999999999997;0.0;99.7;143.54999999999998;75.75;63.8;67.8;191.64999999999998;283.65;131.6;215.59999999999997;67.8;59.849999999999994;111.69999999999999;199.64999999999998;439.20000000000005;147.6
215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.95;0.0;0.0;79.95;79.95;79.95;79.95;79.95;159.9;159.9;239.85000000000002;559.65;159.9;0.0;79.95;239.85000000000002;159.9;239.85000000000002;239.85000000000002;79.95;0.0;0.0;0.0;159.9;0.0
216;172.54999999999998;79.8;139.65;119.69999999999999;139.65;99.75;159.6;119.69999999999999;119.69999999999999;99.75;52.849999999999994;119.69999999999999;179.54999999999998;219.45;39.9;239.39999999999998;72.8;139.65;199.5;59.849999999999994;139.65;79.8;99.75;151.65;177.6;889.0500000000001;475.45;365.6;331.7;399.5;849.25;671.35;629.3000000000001;619.45;729.3000000000001;616.25;918.2000000000002;199.75;469.45;566.25;359.6;595.4;327.6;621.35;519.45;619.45;599.5;505.5;709.35;239.65;339.65;689.4000000000001;737.15;1775.55;908.75;778.95;1517.6499999999999;862.75;1028.6000000000001;762.7500000000001;770.65;884.6500000000001;1044.3999999999999;1180.15;1184.35;926.6999999999999;1048.5500000000002;1337.8;986.55;1524.0000000000002;1547.7000000000003;1038.1;762.7500000000001;884.6500000000001;886.5;1259.6499999999999;978.25;1213.7
217;;;;;;;;;;;;;;;0.0;119.85000000000001;39.95;239.70000000000002;359.55;199.75;119.85000000000001;79.9;239.70000000000002;79.9;39.95;239.70000000000002;39.95;199.75;79.9;413.09999999999997;814.3;493.0;532.9499999999999;653.65;687.6500000000001;515.95;366.35;692.75;303.45;229.5;640.9000000000001;446.25;171.7;240.55;68.85;320.45000000000005;131.75;303.45;274.55;234.60000000000002;286.45;154.7;234.60000000000002;457.3;383.35;429.25;377.4;521.05;137.7;194.65;234.60000000000002;503.20000000000005;366.35;360.4;390.15;217.6;320.45000000000005;326.4;102.85000000000001;320.45000000000005;85.85;206.54999999999998;160.65;62.900000000000006;286.45;45.9;148.75;125.80000000000001
218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.6;0.0;63.6;63.6;39.75;47.7;7.95;23.85;47.7;23.85;7.95;15.9;15.9;15.9;23.85;0.0;15.9;15.9;23.85;15.9;39.75;15.9;39.75;39.75;47.7
219;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95;31.9;31.9;0.0;0.0;0.0;0.0;0.0;31.9;0.0;0.0;15.95;15.95;0.0;0.0;0.0;0.0;63.8;15.95;31.9;0.0;0.0;15.95;31.9;0.0;15.95;31.9;0.0;0.0;0.0;15.95;15.95;0.0;0.0;31.9;31.9;15.95;15.95;15.95;0.0;47.849999999999994;0.0;15.95;0.0;0.0;0.0;0.0;0.0;15.95;31.9;15.95;15.95;15.95;0.0;15.95;15.95;67.85;0.0;57.849999999999994;15.95;0.0
220;;;;;;;;0.0;53.849999999999994;89.75;107.69999999999999;161.54999999999998;71.8;107.69999999999999;143.6;125.64999999999999;35.9;53.849999999999994;71.8;17.95;17.95;17.95;71.8;17.95;0.0;106.55;42.85;71.8;60.8;45.75;38.8;24.9;516.5;318.1;466.7;432.9;372.99999999999994;358.9;324.15;360.05;250.2;266.29999999999995;146.6;284.24999999999994;167.5;133.6;213.4;209.4;225.29999999999998;133.6;184.49999999999997;179.54999999999998;151.54999999999998;149.55;133.6;335.15;200.39999999999998;111.65;158.49999999999997;64.8;37.9;152.45;151.54999999999998;95.75;159.6;111.65;99.75;262.3;304.0;119.69999999999999;302.19999999999993;162.54999999999998;229.35;229.14999999999998;154.49999999999997;214.29999999999998;257.15;160.3
222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.9;39.9;19.95;119.69999999999999;179.54999999999998;219.45;99.75;0.0;99.75;139.65;59.849999999999994;59.849999999999994;119.69999999999999
223;155.7;103.8;129.75;77.85;77.85;181.65;129.75;103.8;0.0;25.95;129.75;25.95;51.9;155.7;181.65;131.85;211.8;129.75;155.7;77.85;235.64999999999998;103.8;289.65;51.9;79.95;51.9;103.8;51.9;77.85;105.9;131.85;155.7;131.85;25.95;51.9;79.95;51.9;0.0;183.75;237.75;51.9;131.85;239.85000000000002;51.9;77.85;157.8;25.95;105.9;0.0;131.85;51.9;51.9;25.95;25.95;185.85;25.95;25.95;51.9;0.0;53.849999999999994;123.69999999999999;373.2;143.6;265.34999999999997;125.64999999999999;123.85000000000001;107.69999999999999;319.35;195.65;275.45;79.8;285.55;213.6;71.8;125.64999999999999;267.45;149.64999999999998;311.5
224;215.6;175.64999999999998;215.6;109.85000000000001;209.7;249.65;89.9;0.0;359.55;149.75;37.9;185.54999999999998;355.29999999999995;179.6;113.75;107.69999999999999;199.49999999999997;183.65;147.65;169.6;425.25;175.6;187.54999999999998;123.8;211.5;97.75;169.55;179.64999999999998;107.7;177.54999999999998;75.9;191.49999999999997;253.34999999999994;145.65;159.64999999999998;153.6;63.849999999999994;83.8;107.8;67.85;231.45;93.8;193.54999999999998;195.5;151.6;437.04999999999995;77.8;17.95;33.9;223.5;51.849999999999994;167.64999999999998;323.55;103.69999999999999;347.25;245.6;63.849999999999994;171.64999999999998;87.75;169.6;165.75;215.70000000000002;139.7;35.9;143.7;137.75;119.64999999999999;359.34999999999997;133.64999999999998;299.5;135.85;183.65;185.7;229.6;117.64999999999999;89.75;289.45;233.45000000000002
225;;;;;;;;;;;;;;;;;;51.9;129.75;207.6;311.4;259.5;129.75;103.8;51.9;77.85;207.6;233.54999999999998;103.8;51.9;25.95;129.75;77.85;51.9;181.65;51.9;155.7;155.7;77.85;77.85;129.75;207.6;51.9;51.9;51.9;77.85;77.85;103.8;77.85;77.85;103.8;25.95;77.85;103.8;77.85;103.8;129.75;155.7;51.9;129.75;77.85;103.8;51.9;77.85;0.0;25.95;103.8;129.75;77.85;103.8;103.8;25.95;155.7;0.0;181.65;103.8;0.0;207.6
226;59.849999999999994;99.75;79.8;119.69999999999999;39.9;119.69999999999999;19.95;369.34999999999997;598.95;539.1;778.7;1227.8999999999999;509.0999999999999;1187.95;828.6;559.0500000000001;369.34999999999997;569.05;968.3;419.25;499.15;469.15;389.34999999999997;519.1;239.6;539.0;449.19999999999993;399.29999999999995;279.5;449.25;349.4;429.24999999999994;608.95;579.0;549.05;439.24999999999994;439.2;579.0;355.4;870.45;415.24999999999994;932.4;449.2;306.4;534.0;831.5;434.2;486.04999999999995;535.0;600.9;618.85;331.4;489.1;543.0500000000001;578.85;525.05;269.55;234.54999999999995;393.25;368.34999999999997;372.34999999999997;746.65;145.75;288.5;235.59999999999997;317.4;215.59999999999997;266.5;341.29999999999995;339.34999999999997;439.94999999999993;367.24999999999994;294.34999999999997;531.9;1344.4500000000003;1527.3;1359.6500000000003;1788.8
227;239.39999999999998;179.54999999999998;159.6;99.75;259.34999999999997;119.69999999999999;139.65;199.5;179.54999999999998;199.5;159.6;219.45;79.8;259.34999999999997;79.8;3790.5;957.5999999999999;538.65;390.9;231.3;95.4;99.45;117.4;117.4;227.35;241.04999999999998;193.35;254.85;370.7;299.25;211.2;209.25;287.0;315.15;167.45;97.6;67.85;255.1;35.85;83.75;103.5;159.5;45.85;39.75;101.65;35.85;89.8;159.7;93.69999999999999;135.65;51.75;15.9;37.9;15.9;35.85;99.45;83.55;95.4;39.75;93.55;79.5;39.75;73.75;23.85;169.3;79.5;107.60000000000001;223.29999999999998;63.6;39.75;43.8;89.65;31.8;47.85;67.65;67.65;215.29999999999998;221.1
